municipality_code,city_name,city_name_normalized,municipality_type,latitude,longitude,department_code,code_ administrative_services,department_name
01005,Ambérieux-en-Dombes,AMBERIEUX EN DOMBES,municipality,45.99617999,4.912272508,01,200042497.0,Ain
01021,Ars-sur-Formans,ARS SUR FORMANS,municipality,45.9934611,4.821996495,01,200042497.0,Ain
01030,Beauregard,BEAUREGARD,municipality,46.00085802,4.756006647,01,200042497.0,Ain
01105,Civrieux,CIVRIEUX,municipality,45.92246745,4.886337869,01,200042497.0,Ain
01157,Fareins,FAREINS,municipality,46.02099797,4.76200809,01,200042497.0,Ain
01166,Frans,FRANS,municipality,45.99390651,4.780331969,01,200042497.0,Ain
01238,Massieux,MASSIEUX,municipality,45.90940168,4.827796601,01,200042497.0,Ain
01250,Misérieux,MISERIEUX,municipality,45.97623253,4.810284717,01,200042497.0,Ain
01285,Parcieux,PARCIEUX,municipality,45.91842679,4.827474234,01,200042497.0,Ain
01318,Rancé,RANCE,municipality,45.96739052,4.86343026,01,200042497.0,Ain
01322,Reyrieux,REYRIEUX,municipality,45.93676524,4.82840396,01,200042497.0,Ain
01339,Saint-Bernard,SAINT BERNARD,municipality,45.94938306,4.742766285,01,200042497.0,Ain
01347,Saint-Didier-de-Formans,SAINT DIDIER DE FORMANS,municipality,45.95649261,4.777667649,01,200042497.0,Ain
01353,Sainte-Euphémie,SAINTE EUPHEMIE,municipality,45.96697983,4.794781892,01,200042497.0,Ain
01362,Saint-Jean-de-Thurigneux,SAINT JEAN DE THURIGNEUX,municipality,45.95984243,4.899364107,01,200042497.0,Ain
01398,Savigneux,SAVIGNEUX,municipality,45.99734683,4.857620091,01,200042497.0,Ain
01423,Toussieux,TOUSSIEUX,municipality,45.95989829,4.828986106,01,200042497.0,Ain
01427,Trévoux,TREVOUX,municipality,45.94067166,4.771441501,01,200042497.0,Ain
01446,Villeneuve,VILLENEUVE,municipality,46.03190488,4.851825261,01,200042497.0,Ain
01027,Balan,BALAN,municipality,45.83112265,5.107800192,01,240100610.0,Ain
01032,Béligneux,BELIGNEUX,municipality,45.85914648,5.139895059,01,240100610.0,Ain
01049,La Boisse,BOISSE,municipality,45.84462135,5.027832241,01,240100610.0,Ain
01062,Bressolles,BRESSOLLES,municipality,45.86942306,5.10094289,01,240100610.0,Ain
01142,Dagneux,DAGNEUX,municipality,45.85316169,5.072891668,01,240100610.0,Ain
01262,Montluel,MONTLUEL,municipality,45.89090062,5.019875662,01,240100610.0,Ain
01276,Niévroz,NIEVROZ,municipality,45.82229411,5.059496292,01,240100610.0,Ain
01297,Pizay,PIZAY,municipality,45.89285096,5.08915466,01,240100610.0,Ain
01342,Sainte-Croix,SAINTE CROIX,municipality,45.89552248,5.049355362,01,240100610.0,Ain
01071,Cessy,CESSY,municipality,46.31568938,6.077984436,01,240100750.0,Ain
01078,Challex,CHALLEX,municipality,46.17683583,5.971150929,01,240100750.0,Ain
01103,Chevry,CHEVRY,municipality,46.28315294,6.047079415,01,240100750.0,Ain
01104,Chézery-Forens,CHEZERY FORENS,municipality,46.22257337,5.872481053,01,240100750.0,Ain
01109,Collonges,COLLONGES,municipality,46.14192279,5.900402567,01,240100750.0,Ain
01135,Crozet,CROZET,municipality,46.29156597,5.995104171,01,240100750.0,Ain
01143,Divonne-les-Bains,DIVONNE LES BAINS,municipality,46.37563335,6.115864761,01,240100750.0,Ain
01153,Échenevex,ECHENEVEX,municipality,46.31608452,6.01926188,01,240100750.0,Ain
01158,Farges,FARGES,municipality,46.16623046,5.900194772,01,240100750.0,Ain
01160,Ferney-Voltaire,FERNEY VOLTAIRE,municipality,46.25197892,6.108264038,01,240100750.0,Ain
01173,Gex,GEX,municipality,46.34718917,6.046505556,01,240100750.0,Ain
01180,Grilly,GRILLY,municipality,46.33188107,6.11366768,01,240100750.0,Ain
01209,Léaz,LEAZ,municipality,46.1086518,5.876490179,01,240100750.0,Ain
01210,Lélex,LELEX,municipality,46.28550109,5.929277138,01,240100750.0,Ain
01247,Mijoux,MIJOUX,municipality,46.36224517,6.009026319,01,240100750.0,Ain
01281,Ornex,ORNEX,municipality,46.27745575,6.094547236,01,240100750.0,Ain
01288,Péron,PERON,municipality,46.19135542,5.919687512,01,240100750.0,Ain
01308,Pougny,POUGNY,municipality,46.14509147,5.951004793,01,240100750.0,Ain
01313,Prévessin-Moëns,PREVESSIN MOENS,municipality,46.25827228,6.072232519,01,240100750.0,Ain
01354,Saint-Genis-Pouilly,SAINT GENIS POUILLY,municipality,46.25453933,6.036290735,01,240100750.0,Ain
01360,Saint-Jean-de-Gonville,SAINT JEAN DE GONVILLE,municipality,46.21785857,5.942030938,01,240100750.0,Ain
01397,Sauverny,SAUVERNY,municipality,46.31269082,6.110438364,01,240100750.0,Ain
01399,Ségny,SEGNY,municipality,46.29359284,6.072877438,01,240100750.0,Ain
01401,Sergy,SERGY,municipality,46.2626243,5.989145532,01,240100750.0,Ain
01419,Thoiry,THOIRY,municipality,46.24354759,5.96506298,01,240100750.0,Ain
01435,Versonnex,VERSONNEX,municipality,46.29976314,6.100579522,01,240100750.0,Ain
01436,Vesancy,VESANCY,municipality,46.36107681,6.084706655,01,240100750.0,Ain
01194,Jassans-Riottier,JASSANS RIOTTIER,municipality,45.97772391,4.759846379,01,200040590.0,Ain
01002,L'Abergement-de-Varey,ABERGEMENT DE VAREY,municipality,46.00918788,5.428016964,01,240100883.0,Ain
01004,Ambérieu-en-Bugey,AMBERIEU EN BUGEY,municipality,45.96084751,5.372925778,01,240100883.0,Ain
01007,Ambronay,AMBRONAY,municipality,46.00559138,5.357606607,01,240100883.0,Ain
01008,Ambutrix,AMBUTRIX,municipality,45.93671345,5.332809235,01,240100883.0,Ain
01013,Arandas,ARANDAS,municipality,45.89081553,5.498704391,01,240100883.0,Ain
01017,Argis,ARGIS,municipality,45.93371821,5.482511003,01,240100883.0,Ain
01037,Bénonces,BENONCES,municipality,45.83749747,5.482853309,01,240100883.0,Ain
01041,Bettant,BETTANT,municipality,45.93687183,5.36667617,01,240100883.0,Ain
01047,Blyes,BLYES,municipality,45.84696861,5.251660559,01,240100883.0,Ain
01054,Bourg-Saint-Christophe,BOURG SAINT CHRISTOPHE,municipality,45.88619345,5.143491969,01,240100883.0,Ain
01064,Briord,BRIORD,municipality,45.77083309,5.485374619,01,240100883.0,Ain
01076,Chaley,CHALEY,municipality,45.95333677,5.536825053,01,240100883.0,Ain
01088,Charnoz-sur-Ain,CHARNOZ SUR AIN,municipality,45.87367869,5.221103256,01,240100883.0,Ain
01089,Château-Gaillard,CHATEAU GAILLARD,municipality,45.97303902,5.307542735,01,240100883.0,Ain
01099,Chazey-sur-Ain,CHAZEY SUR AIN,municipality,45.8929449,5.255284985,01,240100883.0,Ain
01107,Cleyzieu,CLEYZIEU,municipality,45.90214662,5.432726955,01,240100883.0,Ain
01111,Conand,CONAND,municipality,45.88348108,5.47541329,01,240100883.0,Ain
01149,Douvres,DOUVRES,municipality,45.98429739,5.371069017,01,240100883.0,Ain
01156,Faramans,FARAMANS,municipality,45.91049421,5.124925856,01,240100883.0,Ain
01190,Innimond,INNIMOND,municipality,45.79196472,5.573893986,01,240100883.0,Ain
01198,Joyeux,JOYEUX,municipality,45.94998998,5.102613269,01,240100883.0,Ain
01202,Lagnieu,LAGNIEU,municipality,45.89170158,5.329175189,01,240100883.0,Ain
01213,Leyment,LEYMENT,municipality,45.92699895,5.294765724,01,240100883.0,Ain
01216,Lhuis,LHUIS,municipality,45.74441414,5.53602067,01,240100883.0,Ain
01219,Lompnas,LOMPNAS,municipality,45.81059434,5.523204579,01,240100883.0,Ain
01224,Loyettes,LOYETTES,municipality,45.79215641,5.217709716,01,240100883.0,Ain
01233,Marchamp,MARCHAMP,municipality,45.77384953,5.549851811,01,240100883.0,Ain
01244,Meximieux,MEXIMIEUX,municipality,45.90605303,5.204048337,01,240100883.0,Ain
01255,Montagnieu,MONTAGNIEU,municipality,45.79944902,5.464286089,01,240100883.0,Ain
01260,Le Montellier,MONTELLIER,municipality,45.92874825,5.07092816,01,240100883.0,Ain
01277,Nivollet-Montgriffon,NIVOLLET MONTGRIFFON,municipality,45.99994482,5.458478154,01,240100883.0,Ain
01279,Oncieu,ONCIEU,municipality,45.96511655,5.471466175,01,240100883.0,Ain
01280,Ordonnaz,ORDONNAZ,municipality,45.83396904,5.53957943,01,240100883.0,Ain
01290,Pérouges,PEROUGES,municipality,45.88039458,5.17955875,01,240100883.0,Ain
01325,Rignieux-le-Franc,RIGNIEUX LE FRANC,municipality,45.95187627,5.169366711,01,240100883.0,Ain
01345,Saint-Denis-en-Bugey,SAINT DENIS EN BUGEY,municipality,45.94885512,5.323677017,01,240100883.0,Ain
01349,Saint-Éloi,SAINT ELOI,municipality,45.93224949,5.151870412,01,240100883.0,Ain
01361,Saint-Jean-de-Niost,SAINT JEAN DE NIOST,municipality,45.84050026,5.211674305,01,240100883.0,Ain
01366,Sainte-Julie,SAINTE JULIE,municipality,45.88197232,5.284523046,01,240100883.0,Ain
01378,Saint-Maurice-de-Gourdans,SAINT MAURICE DE GOURDANS,municipality,45.82001919,5.169804156,01,240100883.0,Ain
01379,Saint-Maurice-de-Rémens,SAINT MAURICE DE REMENS,municipality,45.95274712,5.270827648,01,240100883.0,Ain
01384,Saint-Rambert-en-Bugey,SAINT RAMBERT EN BUGEY,municipality,45.95046317,5.440170846,01,240100883.0,Ain
01386,Saint-Sorlin-en-Bugey,SAINT SORLIN EN BUGEY,municipality,45.88630844,5.37608915,01,240100883.0,Ain
01390,Saint-Vulbas,SAINT VULBAS,municipality,45.82223151,5.270196029,01,240100883.0,Ain
01396,Sault-Brénaz,SAULT BRENAZ,municipality,45.86540388,5.404161041,01,240100883.0,Ain
01400,Seillonnaz,SEILLONNAZ,municipality,45.79769766,5.498106585,01,240100883.0,Ain
01403,Serrières-de-Briord,SERRIERES DE BRIORD,municipality,45.81332194,5.441258804,01,240100883.0,Ain
01411,Souclin,SOUCLIN,municipality,45.87817986,5.430586275,01,240100883.0,Ain
01416,Tenay,TENAY,municipality,45.92269828,5.514539236,01,240100883.0,Ain
01421,Torcieu,TORCIEU,municipality,45.92125055,5.404002822,01,240100883.0,Ain
01431,Vaux-en-Bugey,VAUX EN BUGEY,municipality,45.92012055,5.363531842,01,240100883.0,Ain
01444,Villebois,VILLEBOIS,municipality,45.84856246,5.447111175,01,240100883.0,Ain
01450,Villieu-Loyes-Mollon,VILLIEU LOYES MOLLON,municipality,45.932015,5.229530716,01,240100883.0,Ain
01033,Valserhône,VALSERHONE,municipality,46.10679018,5.832027365,01,240100891.0,Ain
01044,Billiat,BILLIAT,municipality,46.07913467,5.765918182,01,240100891.0,Ain
01081,Champfromier,CHAMPFROMIER,municipality,46.22036577,5.822335731,01,240100891.0,Ain
01082,Chanay,CHANAY,municipality,46.0056953,5.768933932,01,240100891.0,Ain
01114,Confort,CONFORT,municipality,46.15437002,5.833193953,01,240100891.0,Ain
01174,Giron,GIRON,municipality,46.22271212,5.780498093,01,240100891.0,Ain
01189,Injoux-Génissiat,INJOUX GENISSIAT,municipality,46.04977345,5.759913633,01,240100891.0,Ain
01215,Surjoux-Lhopital,SURJOUX LHOPITAL,municipality,46.02381431,5.762367365,01,240100891.0,Ain
01257,Montanges,MONTANGES,municipality,46.17325293,5.790060913,01,240100891.0,Ain
01298,Plagne,PLAGNE,municipality,46.18830384,5.717638112,01,240100891.0,Ain
01357,Saint-Germain-de-Joux,SAINT GERMAIN DE JOUX,municipality,46.18219554,5.746722598,01,240100891.0,Ain
01448,Villes,VILLES,municipality,46.09542931,5.756925042,01,240100891.0,Ain
01042,Bey,BEY,municipality,46.21917488,4.846426902,01,200070555.0,Ain
01046,Biziat,BIZIAT,municipality,46.22667943,4.940846732,01,200070555.0,Ain
01084,Chanoz-Châtenay,CHANOZ CHATENAY,municipality,46.18618122,5.028077192,01,200070555.0,Ain
01096,Chaveyriat,CHAVEYRIAT,municipality,46.19915138,5.056406926,01,200070555.0,Ain
01123,Cormoranche-sur-Saône,CORMORANCHE SUR SAONE,municipality,46.24035302,4.827656959,01,200070555.0,Ain
01134,Crottet,CROTTET,municipality,46.28307234,4.877479712,01,200070555.0,Ain
01136,Cruzilles-lès-Mépillat,CRUZILLES LES MEPILLAT,municipality,46.22205887,4.875219351,01,200070555.0,Ain
01179,Grièges,GRIEGES,municipality,46.26336344,4.846213188,01,200070555.0,Ain
01203,Laiz,LAIZ,municipality,46.24699197,4.89933491,01,200070555.0,Ain
01246,Mézériat,MEZERIAT,municipality,46.24231021,5.04725417,01,200070555.0,Ain
01291,Perrex,PERREX,municipality,46.24650656,4.974649403,01,200070555.0,Ain
01306,Pont-de-Veyle,PONT DE VEYLE,municipality,46.26372151,4.881860681,01,200070555.0,Ain
01334,Saint-André-d'Huiriat,SAINT ANDRE D HUIRIAT,municipality,46.21409609,4.912913588,01,200070555.0,Ain
01343,Saint-Cyr-sur-Menthon,SAINT CYR SUR MENTHON,municipality,46.27540056,4.967571052,01,200070555.0,Ain
01355,Saint-Genis-sur-Menthon,SAINT GENIS SUR MENTHON,municipality,46.28159556,5.013118264,01,200070555.0,Ain
01365,Saint-Jean-sur-Veyle,SAINT JEAN SUR VEYLE,municipality,46.26836321,4.92198367,01,200070555.0,Ain
01368,Saint-Julien-sur-Veyle,SAINT JULIEN SUR VEYLE,municipality,46.20148621,4.959356342,01,200070555.0,Ain
01457,Vonnas,VONNAS,municipality,46.21688714,4.997443737,01,200070555.0,Ain
01006,Ambléon,AMBLEON,municipality,45.7494989,5.594320174,01,200040350.0,Ain
01009,Andert-et-Condon,ANDERT ET CONDON,municipality,45.78735653,5.657883079,01,200040350.0,Ain
01015,Arboys en Bugey,ARBOYS EN BUGEY,municipality,45.72376215,5.652630864,01,200040350.0,Ain
01019,Armix,ARMIX,municipality,45.85418385,5.583578387,01,200040350.0,Ain
01022,Artemare,ARTEMARE,municipality,45.86958917,5.690652839,01,200040350.0,Ain
01034,Belley,BELLEY,municipality,45.74946978,5.684123655,01,200040350.0,Ain
01036,Valromey-sur-Séran,VALROMEY SUR SERAN,municipality,45.88474759,5.651157881,01,200040350.0,Ain
01039,Béon,BEON,municipality,45.85689201,5.752203151,01,200040350.0,Ain
01058,Brégnier-Cordon,BREGNIER CORDON,municipality,45.64168547,5.61653371,01,200040350.0,Ain
01061,Brens,BRENS,municipality,45.71350691,5.689981545,01,200040350.0,Ain
01066,La Burbanche,BURBANCHE,municipality,45.85987093,5.546097146,01,200040350.0,Ain
01073,Ceyzérieu,CEYZERIEU,municipality,45.83355301,5.71933091,01,200040350.0,Ain
01079,Champagne-en-Valromey,CHAMPAGNE EN VALROMEY,municipality,45.93164474,5.693218901,01,200040350.0,Ain
01098,Chazey-Bons,CHAZEY BONS,municipality,45.79257706,5.684770632,01,200040350.0,Ain
01100,Cheignieu-la-Balme,CHEIGNIEU LA BALME,municipality,45.82272043,5.605002397,01,200040350.0,Ain
01110,Colomieu,COLOMIEU,municipality,45.7361469,5.62670101,01,200040350.0,Ain
01116,Contrevoz,CONTREVOZ,municipality,45.80094031,5.620877682,01,200040350.0,Ain
01117,Conzieu,CONZIEU,municipality,45.72531022,5.60442351,01,200040350.0,Ain
01133,Cressin-Rochefort,CRESSIN ROCHEFORT,municipality,45.78264349,5.765462566,01,200040350.0,Ain
01138,Culoz,CULOZ,municipality,45.85599668,5.783983089,01,200040350.0,Ain
01141,Cuzieu,CUZIEU,municipality,45.82000028,5.67655549,01,200040350.0,Ain
01162,Flaxieu,FLAXIEU,municipality,45.8113298,5.744590488,01,200040350.0,Ain
01187,Haut Valromey,HAUT VALROMEY,municipality,46.03174122,5.702670274,01,200040350.0,Ain
01193,Izieu,IZIEU,municipality,45.65574964,5.639091408,01,200040350.0,Ain
01208,Lavours,LAVOURS,municipality,45.81088379,5.772673178,01,200040350.0,Ain
01227,Magnieu,MAGNIEU,municipality,45.77540503,5.715409456,01,200040350.0,Ain
01234,Marignieu,MARIGNIEU,municipality,45.80103849,5.715703529,01,200040350.0,Ain
01239,Massignieu-de-Rives,MASSIGNIEU DE RIVES,municipality,45.75715039,5.762053582,01,200040350.0,Ain
01268,Murs-et-Gélignieux,MURS ET GELIGNIEUX,municipality,45.64200143,5.660396849,01,200040350.0,Ain
01286,Parves et Nattages,PARVES ET NATTAGES,municipality,45.74373402,5.738007371,01,200040350.0,Ain
01294,Peyrieu,PEYRIEU,municipality,45.67624287,5.679128092,01,200040350.0,Ain
01302,Pollieu,POLLIEU,municipality,45.79653735,5.747945155,01,200040350.0,Ain
01310,Prémeyzel,PREMEYZEL,municipality,45.68062631,5.643960814,01,200040350.0,Ain
01329,Rossillon,ROSSILLON,municipality,45.83638546,5.59926863,01,200040350.0,Ain
01330,Ruffieu,RUFFIEU,municipality,46.00371089,5.653223915,01,200040350.0,Ain
01338,Groslée-Saint-Benoit,GROSLEE SAINT BENOIT,municipality,45.68918423,5.584397256,01,200040350.0,Ain
01358,Saint-Germain-les-Paroisses,SAINT GERMAIN LES PAROISSES,municipality,45.77097492,5.617534408,01,200040350.0,Ain
01372,Saint-Martin-de-Bavel,SAINT MARTIN DE BAVEL,municipality,45.84821267,5.678890992,01,200040350.0,Ain
01415,Talissieu,TALISSIEU,municipality,45.86371671,5.720904111,01,200040350.0,Ain
01452,Virieu-le-Grand,VIRIEU LE GRAND,municipality,45.84644179,5.639719403,01,200040350.0,Ain
01453,Arvière-en-Valromey,ARVIERE EN VALROMEY,municipality,45.90636082,5.737070515,01,200040350.0,Ain
01454,Virignin,VIRIGNIN,municipality,45.72673878,5.712823309,01,200040350.0,Ain
01456,Vongnes,VONGNES,municipality,45.81290595,5.725366668,01,200040350.0,Ain
01370,Saint-Laurent-sur-Saône,SAINT LAURENT SUR SAONE,municipality,46.30514863,4.839492027,01,200070308.0,Ain
01056,Boyeux-Saint-Jérôme,BOYEUX SAINT JEROME,municipality,46.03636776,5.463227447,01,200029999.0,Ain
01068,Cerdon,CERDON,municipality,46.07202026,5.475775861,01,200029999.0,Ain
01077,Challes-la-Montagne,CHALLES LA MONTAGNE,municipality,46.12215397,5.457553772,01,200029999.0,Ain
01199,Jujurieux,JUJURIEUX,municipality,46.04970415,5.410947719,01,200029999.0,Ain
01200,Labalme,LABALME,municipality,46.09324913,5.494386852,01,200029999.0,Ain
01242,Mérignat,MERIGNAT,municipality,46.06485643,5.442106601,01,200029999.0,Ain
01273,Neuville-sur-Ain,NEUVILLE SUR AIN,municipality,46.09096548,5.373497847,01,200029999.0,Ain
01303,Poncin,PONCIN,municipality,46.08953059,5.416812669,01,200029999.0,Ain
01304,Pont-d'Ain,PONT D AIN,municipality,46.05420771,5.347036526,01,200029999.0,Ain
01314,Priay,PRIAY,municipality,46.01975215,5.285233538,01,200029999.0,Ain
01331,Saint-Alban,SAINT ALBAN,municipality,46.09833355,5.455738398,01,200029999.0,Ain
01363,Saint-Jean-le-Vieux,SAINT JEAN LE VIEUX,municipality,46.02914377,5.382528355,01,200029999.0,Ain
01404,Serrières-sur-Ain,SERRIERES SUR AIN,municipality,46.14669778,5.450233629,01,200029999.0,Ain
01430,Varambon,VARAMBON,municipality,46.04339282,5.294794459,01,200029999.0,Ain
01011,Apremont,APREMONT,municipality,46.20549816,5.657814753,01,200042935.0,Ain
01012,Aranc,ARANC,municipality,46.0015344,5.511306375,01,200042935.0,Ain
01014,Arbent,ARBENT,municipality,46.2834936,5.690616512,01,200042935.0,Ain
01031,Bellignat,BELLIGNAT,municipality,46.23734971,5.636005288,01,200042935.0,Ain
01035,Belleydoux,BELLEYDOUX,municipality,46.25303164,5.784717237,01,200042935.0,Ain
01051,Bolozon,BOLOZON,municipality,46.19603385,5.470950754,01,200042935.0,Ain
01060,Brénod,BRENOD,municipality,46.07599405,5.614183613,01,200042935.0,Ain
01063,Brion,BRION,municipality,46.16863273,5.546564222,01,200042935.0,Ain
01067,Ceignes,CEIGNES,municipality,46.12565334,5.494573792,01,200042935.0,Ain
01080,Champdor-Corcelles,CHAMPDOR CORCELLES,municipality,46.01988442,5.600087597,01,200042935.0,Ain
01087,Charix,CHARIX,municipality,46.18563441,5.681189608,01,200042935.0,Ain
01101,Chevillard,CHEVILLARD,municipality,46.11035126,5.58116056,01,200042935.0,Ain
01112,Condamine,CONDAMINE,municipality,46.10583116,5.555682068,01,200042935.0,Ain
01121,Corlier,CORLIER,municipality,46.03368856,5.49635755,01,200042935.0,Ain
01148,Dortan,DORTAN,municipality,46.31332212,5.641465841,01,200042935.0,Ain
01152,Échallon,ECHALLON,municipality,46.22713641,5.733304484,01,200042935.0,Ain
01155,Évosges,EVOSGES,municipality,45.96514754,5.502835999,01,200042935.0,Ain
01170,Béard-Géovreissiat,BEARD GEOVREISSIAT,municipality,46.18967335,5.551397814,01,200042935.0,Ain
01171,Géovreisset,GEOVREISSET,municipality,46.25086216,5.612719739,01,200042935.0,Ain
01181,Groissiat,GROISSIAT,municipality,46.22600394,5.610954134,01,200042935.0,Ain
01185,Plateau d'Hauteville,PLATEAU D HAUTEVILLE,municipality,45.96965201,5.576272618,01,200042935.0,Ain
01191,Izenave,IZENAVE,municipality,46.03816234,5.524479012,01,200042935.0,Ain
01192,Izernore,IZERNORE,municipality,46.21797801,5.562582517,01,200042935.0,Ain
01204,Le Poizat-Lalleyriat,POIZAT LALLEYRIAT,municipality,46.14795921,5.718291942,01,200042935.0,Ain
01206,Lantenay,LANTENAY,municipality,46.05444059,5.541274212,01,200042935.0,Ain
01214,Leyssard,LEYSSARD,municipality,46.16241874,5.476332975,01,200042935.0,Ain
01228,Maillat,MAILLAT,municipality,46.12016428,5.528543942,01,200042935.0,Ain
01237,Martignat,MARTIGNAT,municipality,46.20307681,5.613840338,01,200042935.0,Ain
01240,Matafelon-Granges,MATAFELON GRANGES,municipality,46.25653194,5.539589337,01,200042935.0,Ain
01265,Montréal-la-Cluse,MONTREAL LA CLUSE,municipality,46.17956882,5.595105501,01,200042935.0,Ain
01267,Nurieux-Volognat,NURIEUX VOLOGNAT,municipality,46.1830721,5.514358123,01,200042935.0,Ain
01269,Nantua,NANTUA,municipality,46.15378454,5.613527938,01,200042935.0,Ain
01274,Les Neyrolles,NEYROLLES,municipality,46.13429371,5.637145179,01,200042935.0,Ain
01282,Outriaz,OUTRIAZ,municipality,46.06779664,5.556975474,01,200042935.0,Ain
01283,Oyonnax,OYONNAX,municipality,46.26054359,5.653443209,01,200042935.0,Ain
01293,Peyriat,PEYRIAT,municipality,46.14981841,5.505723123,01,200042935.0,Ain
01307,Port,PORT,municipality,46.15596314,5.576158329,01,200042935.0,Ain
01311,Prémillieu,PREMILLIEU,municipality,45.87645715,5.564750104,01,200042935.0,Ain
01373,Saint-Martin-du-Frêne,SAINT MARTIN DU FRENE,municipality,46.13598378,5.571060164,01,200042935.0,Ain
01392,Samognat,SAMOGNAT,municipality,46.26487158,5.586076893,01,200042935.0,Ain
01410,Sonthonnax-la-Montagne,SONTHONNAX LA MONTAGNE,municipality,46.22297687,5.505668888,01,200042935.0,Ain
01441,Vieu-d'Izenave,VIEU D IZENAVE,municipality,46.08533867,5.549221002,01,200042935.0,Ain
01043,Beynost,BEYNOST,municipality,45.83903254,4.997380022,01,240100800.0,Ain
01249,Miribel,MIRIBEL,municipality,45.84420992,4.941067468,01,240100800.0,Ain
01275,Neyron,NEYRON,municipality,45.81841925,4.930904569,01,240100800.0,Ain
01376,Saint-Maurice-de-Beynost,SAINT MAURICE DE BEYNOST,municipality,45.83437091,4.977262152,01,240100800.0,Ain
01418,Thil,THIL,municipality,45.81692142,5.018409887,01,240100800.0,Ain
01424,Tramoyes,TRAMOYES,municipality,45.87456703,4.963926833,01,240100800.0,Ain
01010,Anglefort,ANGLEFORT,municipality,45.90937151,5.795160057,01,200070852.0,Ain
01118,Corbonod,CORBONOD,municipality,45.96594732,5.789619704,01,200070852.0,Ain
01407,Seyssel,SEYSSEL,municipality,45.94841182,5.826169799,01,200070852.0,Ain
01024,Attignat,ATTIGNAT,municipality,46.28618022,5.179523385,01,200071751.0,Ain
01029,Beaupont,BEAUPONT,municipality,46.42883602,5.260034057,01,200071751.0,Ain
01038,Bény,BENY,municipality,46.31886292,5.282534334,01,200071751.0,Ain
01040,Béréziat,BEREZIAT,municipality,46.3674371,5.04021656,01,200071751.0,Ain
01053,Bourg-en-Bresse,BOURG EN BRESSE,municipality,46.20515204,5.246021255,01,200071751.0,Ain
01065,Buellas,BUELLAS,municipality,46.21041352,5.14487465,01,200071751.0,Ain
01069,Certines,CERTINES,municipality,46.1337951,5.262395394,01,200071751.0,Ain
01072,Ceyzériat,CEYZERIAT,municipality,46.1832171,5.320072075,01,200071751.0,Ain
01095,Nivigne et Suran,NIVIGNE ET SURAN,municipality,46.27501579,5.416494231,01,200071751.0,Ain
01106,Cize,CIZE,municipality,46.20038482,5.450825267,01,200071751.0,Ain
01108,Coligny,COLIGNY,municipality,46.38666379,5.330822701,01,200071751.0,Ain
01115,Confrançon,CONFRANCON,municipality,46.27030418,5.057752179,01,200071751.0,Ain
01124,Cormoz,CORMOZ,municipality,46.43366329,5.221812758,01,200071751.0,Ain
01125,Corveissiat,CORVEISSIAT,municipality,46.25051072,5.471524679,01,200071751.0,Ain
01127,Courmangoux,COURMANGOUX,municipality,46.32678645,5.355582418,01,200071751.0,Ain
01128,Courtes,COURTES,municipality,46.4570082,5.111285467,01,200071751.0,Ain
01130,Bresse Vallons,BRESSE VALLONS,municipality,46.31308319,5.177967072,01,200071751.0,Ain
01139,Curciat-Dongalon,CURCIAT DONGALON,municipality,46.48854569,5.163443368,01,200071751.0,Ain
01140,Curtafond,CURTAFOND,municipality,46.27315038,5.102089627,01,200071751.0,Ain
01145,Dompierre-sur-Veyle,DOMPIERRE SUR VEYLE,municipality,46.06678837,5.216651997,01,200071751.0,Ain
01147,Domsure,DOMSURE,municipality,46.42440664,5.293134797,01,200071751.0,Ain
01150,Drom,DROM,municipality,46.21966031,5.367999949,01,200071751.0,Ain
01151,Druillat,DRUILLAT,municipality,46.06757954,5.293616664,01,200071751.0,Ain
01163,Foissiat,FOISSIAT,municipality,46.37847598,5.184836414,01,200071751.0,Ain
01177,Grand-Corent,GRAND CORENT,municipality,46.20738794,5.43318666,01,200071751.0,Ain
01184,Hautecourt-Romanèche,HAUTECOURT ROMANECHE,municipality,46.16112419,5.429444576,01,200071751.0,Ain
01195,Jasseron,JASSERON,municipality,46.21500371,5.312153723,01,200071751.0,Ain
01196,Jayat,JAYAT,municipality,46.3660829,5.114297016,01,200071751.0,Ain
01197,Journans,JOURNANS,municipality,46.14649824,5.334528332,01,200071751.0,Ain
01211,Lent,LENT,municipality,46.11602163,5.202006847,01,200071751.0,Ain
01212,Lescheroux,LESCHEROUX,municipality,46.41148927,5.151071645,01,200071751.0,Ain
01229,Malafretaz,MALAFRETAZ,municipality,46.32955457,5.143862996,01,200071751.0,Ain
01230,Mantenay-Montlin,MANTENAY MONTLIN,municipality,46.43027545,5.106758997,01,200071751.0,Ain
01232,Marboz,MARBOZ,municipality,46.34343125,5.24374535,01,200071751.0,Ain
01236,Marsonnas,MARSONNAS,municipality,46.34091177,5.064342948,01,200071751.0,Ain
01241,Meillonnas,MEILLONNAS,municipality,46.24499763,5.335947385,01,200071751.0,Ain
01245,Bohas-Meyriat-Rignat,BOHAS MEYRIAT RIGNAT,municipality,46.14270607,5.378010965,01,200071751.0,Ain
01254,Montagnat,MONTAGNAT,municipality,46.16869691,5.279621079,01,200071751.0,Ain
01259,Montcet,MONTCET,municipality,46.21933323,5.111491321,01,200071751.0,Ain
01264,Montracol,MONTRACOL,municipality,46.18672003,5.117060118,01,200071751.0,Ain
01266,Montrevel-en-Bresse,MONTREVEL EN BRESSE,municipality,46.32528114,5.112959663,01,200071751.0,Ain
